source_id,tier,source_label,item_count,bibliographic_status,identifier_status,redistribution_status,notes
RES-SRC-1886,research,Neuroimaging Characteristics of Hearing Loss in the Mayo Clinic Study of Aging.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-1887,research,Neuroimaging with near-infrared spectroscopy demonstrates speech-evoked activity in the auditory cortex of deaf children following cochlear implantation.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-1888,research,Neuromodulation for Treatment of Tinnitus: A Systematic Review and Meta-Analysis.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-1889,research,"Neurophysiological Differences in Emotional Processing by Cochlear Implant Users, Extending Beyond the Realm of Speech.",1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-1890,research,Neuroradiological Basis of COVID-19 Olfactory Dysfunction: A Systematic Review and Meta-Analysis.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-1891,research,Newborn Hearing Screening Results for Infants With Prenatal Opioid Exposure in Southern Appalachia.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-1892,research,Newborn Hearing Screening Results in Patients with Enlarged Vestibular Aqueduct.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-1893,research,Newborn Hearing Screening Results of Infants Born To Mothers Who Had COVID-19 Disease During Pregnancy: A Retrospective Cohort Study.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-1894,research,Newborn Hearing Screening Success... Patient Care Failure.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-1895,research,Newborn Hearing Screening: Early Education = More Satisfied Mothers.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-1896,research,No association between apolipoprotein E or N-acetyltransferase 2 gene polymorphisms and age-related hearing loss.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-1897,research,No Association Between Time of Onset of Hearing Loss (Childhood Versus Adulthood) and Self-Reported Hearing Handicap in Adults.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-1898,research,No change in the acoustic reflex threshold and auditory brainstem response following short-term acoustic stimulation in normal hearing adults.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-1899,research,"No effects of attention or visual perceptual load on cochlear function, as measured with stimulus-frequency otoacoustic emissions.",1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-1900,research,No Shortage of Decibels in Music City: Evaluation of Noise Exposure in Urban Music Venues.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-1901,research,Noise Exposure and Background Noise Tolerance in Listeners With Normal Audiograms.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-1902,research,Noise Exposure History and Age-Related Changes to Hearing.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-1903,research,Noise exposure limit for children in recreational settings: Review of available evidence.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-1904,research,Noise Exposure May Diminish the Musician Advantage for Perceiving Speech in Noise.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-1905,research,Noise exposures of sugar cane mill workers in Guatemala.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-1906,research,Noise levels required to mask stimuli used in auditory brainstem response testing.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-1907,research,Noise reduction improves memory for target language speech in competing native but not foreign language speech.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-1908,research,Noise-dose estimated with and without pre-cochlear amplification.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-1909,research,Noise-Induced Changes of the Auditory Brainstem Response to Speech-a Measure of Neural Desynchronisation?,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-1910,research,Noise-induced enhancement of envelope following responses in normal-hearing adults.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-1911,research,Noninvasive Treatment of Venous Pulsatile Tinnitus with an Internal Jugular Vein Compression Collar.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-1912,research,Nonlinguistic Outcome Measures in Adult Cochlear Implant Users Over the First Year of Implantation.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-1913,research,Nonmuscle Myosin Heavy Chain IIA Mutation Predicts Severity and Progression of Sensorinural Hearing Loss in Patients With MYH9-Related Disease.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-1914,research,Nonsyndromic hearing loss caused by USH1G mutations: widening the USH1G disease spectrum.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-1915,research,Nonverbal Intelligence Predicts Performance of Preschool Children With Hearing Loss on Norm-Referenced Language Measures But Not Language Sample Analysis.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-1916,research,Normative Study of the Binaural Interaction Component of the Human Auditory Brainstem Response as a Function of Interaural Time Differences.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-1917,research,Normative Values for the Inner EAR Scale.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-1918,research,"Normative Wideband Reflectance, Equivalent Admittance at the Tympanic Membrane, and Acoustic Stapedius Reflex Threshold in Adults.",1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-1919,research,Notched and Nonnotched Stimuli Are Equally Effective at the Mixing-Point Level in Sound Therapy for Tinnitus Relief.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-1920,research,Novel Molecular Genetic Etiology of Asymmetric Hearing Loss: Autosomal-Dominant LMX1A Variants.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-1921,research,Nucleus Hybrid S12: Multicenter Clinical Trial Results.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-1922,research,Obesity as a Possible Risk Factor for Pediatric Sensorineural Hearing Loss.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-1923,research,Objective and Subjective Benefit of Direct-to-Consumer Hearing Devices in Middle-Aged Adults.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-1924,research,"Objective and Subjective Improvement of Hearing in Noise After Surgical Correction of Unilateral Congenital Aural Atresia in Pediatric Patients: A Prospective Study Using the Hearing in Noise Test, the Sound-Spatial-Quality Questionnaire, and the Glasgow Benefit Inventory.",1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-1925,research,Objective Comparison of the Quality and Reliability of Auditory Brainstem Response Features Elicited by Click and Speech Sounds.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-1926,research,Objective Hearing Screening Measures: An Exploration of a Suitable Combination for Risk-Based Newborn Hearing Screening.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-1927,research,Objective intelligibility measurement of reverberant vocoded speech for normal-hearing listeners: Towards facilitating the development of speech enhancement algorithms for cochlear implants.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-1928,research,Objective speech transmission improvements with a binaural cochlear implant sound-coding strategy inspired by the contralateral medial olivocochlear reflex.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-1929,research,Observational Study to Preliminarily Characterize the Audiological Profile of Children With Down Syndrome.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-1930,research,Observations of Distortion Product Otoacoustic Emission Components in Adults With Hearing Loss.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-1931,research,Observations on the correlation of subjective and objective attenuation measurements on earplugs.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-1932,research,Obstructive Sleep Apnea and Sensorineural Hearing Loss: A Systematic Review and Meta-analysis.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-1933,research,Occupational Hearing Loss Associated With Non-Gaussian Noise: A Systematic Review and Meta-analysis.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-1934,research,"Occupational noise exposure: A review of its effects, epidemiology, and impact with recommendations for reducing its burden.",1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-1935,research,"Older and younger adult cochlear implant users: speech recognition in quiet and noise, quality of life, and music perception.",1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-1936,research,On Diagnostic Accuracy in Audiology: Central Site of Lesion and Central Auditory Processing Disorder Studies.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-1937,research,On the limitations of sound localization with hearing devices.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-1938,research,On the Relationship Between General Auditory Sensitivity and Speech Perception: An Examination of Pitch and Lexical Tone Perception in 4- to 6-Year-Old Children.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-1939,research,On the Relationship Between Musicianship and Contralateral Suppression of Transient-Evoked Otoacoustic Emissions.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-1940,research,One-eartip solution for pure-tone audiometry and acoustic immittance measurements: using insert earphone with an immittance probe ear tip.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-1941,research,Online digital audiometry vs. conventional audiometry: a multi-centre comparative clinical study.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-1942,research,Online Machine Learning Audiometry.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-1943,research,Onset Asynchrony: Cue to Aid Dichotic Vowel Segregation in Listeners With Normal Hearing and Hearing Loss.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-1944,research,"Ontogenetic development of hearing sensitivity to airborne sound in the female red-eared slider, Trachemys scripta elegans.",1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-1945,research,Open-Fit Domes and Children with Bilateral High-Frequency Sensorineural Hearing Loss: Benefits and Outcomes.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-1946,research,Open-Set Phoneme Recognition Performance With Varied Temporal Cues in Younger and Older Cochlear Implant Users.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-1947,research,Opioid-Induced Hearing Loss and Neonatal Abstinence Syndrome: Clinical Considerations for Audiologists and Recommendations for Future Research.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-1948,research,Optimal Dosing of Nortriptyline-Topiramate and Verapamil-Paroxetine Combinations in Tinnitus Treatment.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-1949,research,Optimising the effect of noise reduction algorithm ClearVoice in cochlear implant users by increasing the maximum comfort levels.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-1950,research,Optimizations for the Electrically-Evoked Stapedial Reflex Threshold Measurement in Cochlear Implant Recipients.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-1951,research,Optimizing Clinical Interpretation of Distortion Product Otoacoustic Emissions in Infants.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-1952,research,Optimizing distortion product otoacoustic emission recordings in normal-hearing ears by adopting cochlear place-specific stimuli.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-1953,research,Optimizing intracochlear electrical stimulation to suppress tinnitus.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-1954,research,Optimizing swept-tone protocols for recording distortion-product otoacoustic emissions in adults and newborns.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-1955,research,Oral D-methionine protects against cisplatin-induced hearing loss in humans: phase 2 randomized clinical trial in India.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-1956,research,Orthographic Facilitation of Oral Vocabulary Acquisition in Children With Hearing Loss.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-1957,research,Orthographic Learning in French-Speaking Deaf and Hard of Hearing Children.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-1958,research,"Orthographic, Phonological, and Semantic Dynamics During Visual Word Recognition in Deaf Versus Hearing Adults.",1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-1959,research,Otoacoustic Emissions in Rural Nicaragua: Cost Analysis and Implications for Newborn Hearing Screening.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-1960,research,Otolaryngologic Side Effects of GLP-1 Receptor Agonists.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-1961,research,Otoscopic Abnormalities for the U.S. Population Aged 6-80+ Years: Prevalence and Consequences for Hearing.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-1962,research,Otosyphilis: Resurgence of an Old Disease.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-1963,research,Ototoxic Drug Exposure and Hearing Loss in Neonates: A Scoping Review.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-1964,research,Ototoxicity After Cisplatin-Based Chemotherapy: Factors Associated With Discrepancies Between Patient-Reported Outcomes and Audiometric Assessments.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-1965,research,Ototoxicity of Long-Term alpha-Difluoromethylornithine for Skin Cancer Prevention.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-1966,research,Outcome of Cochlear Implantation in Prelingually Deafened Children According to Molecular Genetic Etiology.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-1967,research,Outcomes and complications of osseointegrated hearing aids in irradiated temporal bones.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-1968,research,Outcomes of Concurrent Balloon Eustachian Tuboplasty and Tympanostomy Tube Placement in Children.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-1969,research,Outcomes of group audiological rehabilitation for unaided adults with hearing impairment and their significant others.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-1970,research,Outcomes of Hearing Aid Use by Individuals with Unilateral Sensorineural Hearing Loss (USNHL).,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-1971,research,Outcomes Using the Optimized Pitch and Language Strategy Versus the Advanced Combination Encoder Strategy in Mandarin-Speaking Cochlear Implant Recipients.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-1972,research,Output compensation of auditory brainstem responses in dolphins and sea lions.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-1973,research,Over-the-Counter Hearing Aids Challenge the Core Values of Traditional Audiology.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-1974,research,P300 Event-Related Potentials in Normal-Hearing Adults with Type 2 Diabetes Mellitus.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-1975,research,Pain at the Cochlear Implant Site Requiring Device Removal in Pediatric Patients.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-1976,research,"Pain in cochlear implant recipients: an uncommon, yet serious, consequence of cochlear implantation.",1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-1977,research,"Pain, Safety, and Image Quality of Magnetic Resonance Imaging With Cochlear Implants: A Prospective Trial.",1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-1978,research,Parameter-Specific Morphing Reveals Contributions of Timbre and Fundamental Frequency Cues to the Perception of Voice Gender and Age in Cochlear Implant Users.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-1979,research,Parent Perception of Newborn Hearing Screening: Results of a US National Survey.,2,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-1980,research,Parent Report of Amplification Use in Children with Mild Bilateral or Unilateral Hearing Loss.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-1981,research,Parent-Reported Ease of Listening in Preschool-Aged Children With Bilateral and Unilateral Hearing Loss.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-1982,research,Parental Language Input to Children With Hearing Loss: Does It Matter in the End?,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-1983,research,Parental Mental Health in Childhood as a Risk Factor for Anxiety and Depression among People Seeking Help for Tinnitus and Hyperacusis.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-1984,research,Parental Mental Illness in Childhood as a Risk Factor for Suicidal and Self-Harm Ideations in Adults Seeking Help for Tinnitus and/or Hyperacusis.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-1985,research,Parental Separation and Parental Mental Health in Childhood and Risk of Insomnia in Adulthood among Patients with Tinnitus.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-1986,research,Parental separation and parental mental health in childhood and tinnitus and hyperacusis disability in adulthood: a retrospective exploratory analysis.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-1987,research,Parents Do Understand: Agreement Between Self- and Parent-Reported Psychosocial Adjustment in Adolescents With Cochlear Implants.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-1988,research,Pathologic Findings of the Cochlea in Labyrinthitis Ossificans Associated with the Round Window Membrane.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-1989,research,Pathophysiological and Clinical Aspects of Hearing Loss Among 85-Year-Olds.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-1990,research,Pathophysiology of sensorineural hearing loss in jugular foramen paraganglioma.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-1991,research,Patient and Parent Decision-Making in the Setting of Chemotherapy-Induced Sensorineural Hearing Loss.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-1992,research,Patient's Perspective and Change in Quality of Life After Stapes Surgery: A Multicenter Prospective Trial.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-1993,research,Patient-Reported Outcome Measures for Hearing Aid Benefit and Satisfaction: Content Validity and Readability.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-1994,research,Patients' Perspectives About the Acceptability and Effectiveness of Audiologist-Delivered Cognitive Behavioral Therapy for Tinnitus and/or Hyperacusis Rehabilitation.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-1995,research,Pattern of cochlear obliteration after vestibular Schwannoma resection according to surgical approach.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-1996,research,Patterns and Predictors of Sensorineural Hearing Loss in Children With Congenital Diaphragmatic Hernia.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-1997,research,Patterns of Aided Loudness Growth in Experienced Adult Listeners with Early-Onset Severe-Profound Hearing Loss.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-1998,research,Patterns of Olfactory Impairment Among Patients with Uncontrolled Chronic Rhinosinusitis.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-1999,research,Patterns of Teprotumumab-Induced Hearing Dysfunction: A Systematic Review.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-2000,research,Pediatric Bilateral Sensorineural Hearing Loss: Minimum Test Battery and Referral Criteria for Cochlear Implant Candidacy Evaluation.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-2001,research,Pediatric Cochlear Implantation: Why Do Children Receive Implants Late?,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-2002,research,Pediatric endoscopic ear surgery in clinical practice: Lessons learned and early outcomes.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-2003,research,Pediatric Hearing Aid Daily Wear Time Is Significantly Impacted by Clinician-Family Language Discordance.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-2004,research,Pediatric Hearing Aid Management: Challenges among Hispanic Families.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
